tag,text,geo,mentions,hashtags,id,permalink
1,"ডিপজল হিজরা সেজে থাকে একটা মুভি আছে না? ওই মুভির ফেমাস ডায়লোগ হচ্ছে ""আহো ভাতিজা আহো"" তো মুভির এক অংশে দেখা যায়, রাজিব হিরার থলি নিয়ে দেশে ফিরছে, আর হিজরা ডিপজল তারে ধাওয়া দিছে বিমানবন্দরে। রাজিব দৌড়াইতে দৌড়াইতে... https://www. facebook.com/10000324528105 2/posts/2042775479173942/ …",,,,1.09971529167895E+018,https://twitter.com/Simpleboyrubel/status/1099715291678945281
1,এসব টুইট করে কি লাব ? হিজরা হয়ে ঘড়ে বসে থাকলে। ভালো হয়ে,,,,1.09942567884651E+018,https://twitter.com/BholaWahid/status/1099425678846509057
1,ভাই কি হিজরা নাকি মেয়েদের আইডি থেকে ছবি নিয়ে নিজে পোষ্ট করেন,,,,1.0988820856187E+018,https://twitter.com/robikaziislam1/status/1098882085618704384
1,Hizra God arrest the problem. This team used the human sex when মানুষ কে sex ব্যবহার করে তখন মেয়ে যারা ছেলেদের শরীর মধ্য ওছেলেরা মেয়েদের শরীর মধ্য ডুকে যায় । বেশি এদের মেয়েরা ছেলেদের বডি তে ডো কে। ফলে জিন গ ত মিক্স হয় । সেই কাপেল যখন চাইল্ড জন্ম দিচ্ছেন তখন হিজরা জন্মাচ্ছে। pic.twitter.com/0yxF7QorFL,,,,1.09888014488055E+018,https://twitter.com/Anindya03475834/status/1098880144880545792
1,দেশে যতোগুলো দাঙ্গা ফ্যাসাদ লাগছে এই তিনটা হিজড়া করাচ্ছে বোর্ডের আতঙ্কে হামলায়( ৩টা ) হিজরা দায় আছে! তিনটা হিজড়া হাটাও দেশ বাঁচাও মালদা জেলা সোশ্যাল মিডিয়া,,,,1.09880013822548E+018,https://twitter.com/MDRAJES90511610/status/1098800138225479681
1,Believe iT or Not -বাংলাদেশে ১০ লক্ষ হিজরা আছে - ১ লক্ষ রাস্তায় বাকি ৯ লক্ষ TikTok এ,,,,1.09844866184613E+018,https://twitter.com/511d1526b4a848d/status/1098448661846126592
1,Friend লিস্টে কিছু মাইয়া নামে হিজরা আছে নিজ দ্বায়িত্বে Unfriend হয়ে যান ভাব চুূদিনা #নিকৃষ্ট_অসভ্য — feeling sad,,,#ন,1.09782620905503E+018,https://twitter.com/rubelhossain619/status/1097826209055031297
1,হিজরা আবহাওয়া https://www. facebook.com/10000551280701 4/posts/1015978171929267/ …,,,,1.0974587698507E+018,https://twitter.com/atefarman15/status/1097458769850699778
1,ভাই কি হিজরা নাকি,,,,1.09713018484573E+018,https://twitter.com/robikaziislam1/status/1097130184845733888
0,হিজরা,,,,1.09709795969354E+018,https://twitter.com/iamsrkimran/status/1097097959693537280
1,শহিদ মিনার হলো হিজরা বেশ্যা আর পতিতাদের জন্য হালাল ভুমি যেখানে ডঃ পিয়াস করিম অথবা এদেশের সাহসী কবি আল মাহমুদ দের যায়গা হয় না বাংলাদেশ তুমি কার আমার নাকি ওই রাস্তার পাশে বসে থাকা রঙ্গিলা পতিতার??,,,,1.09682783820709E+018,https://twitter.com/saifulislam7654/status/1096827838207086592
1,তুই কুত্তার পুটকি চুস সালার হিজরা,,,,1.09670402699183E+018,https://twitter.com/RubelHo94280809/status/1096704026991833090
1,হিজরা সেজে নাচতে নাচতে বউয়ের সামনে পড়ে গেল সিদ্দিক! তারপর? দেখুন - Funny Video - Boishakhi TV Comedy http:// dlvr.it/Qyy6ly pic.twitter.com/dSH1zrQbAU,,,,1.09636086360531E+018,https://twitter.com/BoishakhiTweet/status/1096360863605305346
1,"হিজরাদের দেখে সবাই কেন ভয় পায়? হিজরা কোন ভয় পাবার মত না, তারা আমাদের সমাজের একজন,",,,,1.0959303385122E+018,https://twitter.com/amran99ahs/status/1095930338512195585
1,প্রতিপক্ষ হিজরা হলে এসব করতে লজ্জা কিসের? এসব বলে ব্যার্থতা ঢাঁকা যাবেনা।,,,,1.09569186273047E+018,https://twitter.com/Fight4bd/status/1095691862730465280
1,কেমনে দেখবেন ? হে তো মাইয়াগো নাম আর ছবি দিয়া আইডি খুলছে । কারণ হে অর্ধেক হিজরা । নিজেরে পুরুষ ভাবতে শরম পায় ।,,,,1.09553319330491E+018,https://twitter.com/MohammedMosha13/status/1095533193304911872
1,"যারা ছেলে হয়ে, মেয়েদের নামে আইডি বানিয়ে চালায়, তারা, হিজরা ।",,,,1.09540273988511E+018,https://twitter.com/birh_of/status/1095402739885109250
1,হিজরা গুলো সীমান্তে কিছু করতে পারে না আর আসছে নিরীহ এলাকাবাসীর উপর হামলা করতে । ধ্বংস হতে আর বেশি নেই এই হিজরাদের https://www. jagonews24.com/country/news/4 80915 …,,,,1.09532509769773E+018,https://twitter.com/sshakilurahmed/status/1095325097697730560
1,Do You Know? - বাংলাদেশে মোট ১০ লক্ষ হিজরা আছে! - ১ লক্ষ রাস্তায় বাকি ৯ লক্ষ টিকটকে,,,,1.09522010330046E+018,https://twitter.com/mahadih20151/status/1095220103300464640
1,মহিলা কই সবতো দেখি হিজরা ।,,,,1.09502405865841E+018,https://twitter.com/sujonatif/status/1095024058658406401
1,এগুলো সব হিজরা,,,,1.09500612059748E+018,https://twitter.com/Pa8Jad23d7fSXe9/status/1095006120597483520
1,#অনামিকা আপনার সব post comments দেখে আপনার বংশের পরিচয় যে কেউ বলতে পারে। And then আপনি কি হিজরা ??? কারন এখন মেয়ের পক্ষে এই সব wrong post comments করা positive নাকি নেগেটিভ ? আর আপনি যুক্তি দিয়ে মন্তব্য করুন।,,,#অন,1.09491190148867E+018,https://twitter.com/anikaos06/status/1094911901488668672
1,একটা কথা আছে যার আছে সে প্রকাশ করে না যার নাই সে প্রকাশ করে আমি শিউর ঐটা #হিজরা,,,#হ,1.09487178174213E+018,https://twitter.com/sultan__BD/status/1094871781742125056
1,সবগুলো হিজরা,,,,1.09466242912713E+018,https://twitter.com/sultan__BD/status/1094662429127127040
0,গ্রন্থমেলায় উম্মে হানি মেঘলার ‘হ্যাঁ আমি হিজরা ’ https://www. sahos24.com/culture/46250/ %E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5%E0%A6%AE%E0%A7%87%E0%A6%B2%E0%A6%BE%E0%A7%9F-%E0%A6%89%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A7%87-%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BF-%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%81-%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%B9%E0%A6%BF%E0%A6%9C%E0%A6%B0%E0%A6%BE …,,,,1.09453837520016E+018,https://twitter.com/sahos24/status/1094538375200157696
0,গ্রন্থমেলায় উম্মে হানি মেঘলার ‘হ্যাঁ আমি হিজরা ’ https://www. sahos24.com/culture/46250/ %E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5%E0%A6%AE%E0%A7%87%E0%A6%B2%E0%A6%BE%E0%A7%9F-%E0%A6%89%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A7%87-%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BF-%E0%A6%AE%E0%A7%87%E0%A6%98%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%81-%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%B9%E0%A6%BF%E0%A6%9C%E0%A6%B0%E0%A6%BE …,,,,1.09453830417382E+018,https://twitter.com/ElfinRoNy/status/1094538304173817856
1,হিজরা hijra dance https:// youtu.be/ZMDeJSQ4lXc via @YouTube,,@YouTube,,1.09425165253258E+018,https://twitter.com/FreelancerSuzon/status/1094251652532584448
1,"হিজরা সেজে রাস্তায় নেমে কেমন নাচানাচি করছে সিদ্দিক, দেখুন - Boishakhi TV Comedy http:// dlvr.it/QyWnKt pic.twitter.com/ux3C17vBwx",,,,1.09418288362582E+018,https://twitter.com/BoishakhiTweet/status/1094182883625816065
1,ধন্যবাদ ভাই হিজরা আইডির মেয়ে ছবি দেখলেই রাগ লাগে।,,,,1.09414817578119E+018,https://twitter.com/Shahadat_H_T/status/1094148175781187585
1,"শত শত কমেন্ট, হাগার হাগার লাইকে ভড়া ভাই Md Omar Mallik অরফে Nusrat jahan priya এর টুইট আর ছবিতে। পোলাপানের কাছে ছবি হলেই হয়ছে। হোক সেটা ছেলে মেয়ে বা কোন হিজরা । pic.twitter.com/aFYlEix7ZM",,,,1.09386787653507E+018,https://twitter.com/Shahadat_H_T/status/1093867876535066625
1,"@MamataOfficial @CPKolkata @KPTrafficDept @KolkataPolice @abhishekaitc স্যার,আমি গত জানুয়ারি মাসে,ঠাকুরপুকুর থেকে তারাতলা পর্যন্ত দূরপাল্লার বাসে হিজরা বাহিনীর উৎপাতের বিষয় আপনাদের অবহিত করেছিলাম,এরপর কিছুদিন তা বন্ধ থাকলেও আবার তা শুরু হয়েছে।বিষয়টা একটু দেখুন।",,@MamataOfficial @CPKolkata @KPTrafficDept @KolkataPolice @abhishekaitc,,1.09380644623014E+018,https://twitter.com/Debasis41030575/status/1093806446230138881
1,HIJRA । হিজরা নাচ । নাচ শেষে ধর্ষ ণ। dunce । Train me hijra Ne dikha Apna Kamal - YouTube http:// bit.ly/2Gu8fRR,,,,1.09348567439581E+018,https://twitter.com/mdshamimk77/status/1093485674395811845
1,আজ বুজতে পারলাম ছাগুরা সব হিজরা বিএনপির মতো,,,,1.09345462139207E+018,https://twitter.com/iamsrkimran/status/1093454621392068608
1,"বাসের মধ্যে অশ্লীলতা করে দিনের পর দিন চাঁদাবাজি করে চলছে তৃতীয় লিঙ্গের( হিজরা ) কিছু চাঁদাবাজ। এদের পোশাক, আচরণ ও কথাবার্তা এতোটাই অশালীন যে বাধ্য হয়ে নিরবে এই চাঁদাবাজি সয্য করে যাচ্ছে সাধারণ মানুষ। প্রশাসনের... https://www. facebook.com/engineer.alamg ir01/posts/2287791577899312 …",,,,1.09343142938253E+018,https://twitter.com/HmAlamgir1/status/1093431429382529024
1,আপনার ছবি তো বাংলাদেশের তাইলে কি আপনি হিজরা না কি,,,,1.09338456464966E+018,https://twitter.com/NayemTalukder11/status/1093384564649664513
1,একটা প্রশ্ন লজ্জা করে না তোদের হিজরা সেজে ভিডিও ইউটিউব এ ছেড়ে নিজেরে CLEB ভাবতে ?,,,,1.09335244741691E+018,https://twitter.com/Mizta_irfu/status/1093352447416909825
1,"হিজরা আমার সাথে প্রেম শুরু করছে, আমারে বিয়া করতে চায়! এ কেমন প্রেম? দেখুন - Boishakhi TV Comedy http:// dlvr.it/QyJWck pic.twitter.com/5eSCD0sRxq",,,,1.09314101794189E+018,https://twitter.com/BoishakhiTweet/status/1093141017941893120
1,প্রমানিত আবারও যেসব ছেলেরা টিকটক করে তারা হিজরা https://www. facebook.com/10000665310694 7/posts/2332060617025686/ …,,,,1.09288409202103E+018,https://twitter.com/off_thebeast/status/1092884092021026816
1,হিজরা কাজলী বা‌দী হ‌য়ে কক্সবাজার সদর মডেল থানায় অ‌ভি‌যোগ করেছে হিজরা সুমনের বিরুদ্ধে http:// natunbazar24.com/2019/02/05/%e0 %a6%b9%e0%a6%bf%e0%a6%9c%e0%a6%b0%e0%a6%be-%e0%a6%95%e0%a6%be%e0%a6%9c%e0%a6%b2%e0%a7%80-%e0%a6%ac%e0%a6%be%e2%80%8c%e0%a6%a6%e0%a7%80-%e0%a6%b9%e2%80%8c%e0%a7%9f%e0%a7%87-%e0%a6%95%e0%a6%95/ … pic.twitter.com/0z0voU8LJJ,,,,1.09283681073521E+018,https://twitter.com/natunbazar24/status/1092836810735214593
1,প্রধানমন্ত্রী কাছে আকুল আবেদন বাসে ট্রেন এ হিজরা দের অত্যাচার বন্ধ করুন pic.twitter.com/PbbOulau1i,,,,1.09278490762807E+018,https://twitter.com/polashh35372441/status/1092784907628072961
1,রাস্তায় ছেলেরা কিভাবে হিজরা সেজে চাঁদাবাজি করে দেখুন - Bangla Funny Video - Boishakhi TV Comedy http:// dlvr.it/QyDXT5 pic.twitter.com/tduWNHnOTs,,,,1.09278316256273E+018,https://twitter.com/BoishakhiTweet/status/1092783162562732032
1,"তো এইখানে আলহামদুলিল্লাহ বলার কি আছে এই আবাল মার্কা ফেইসবুক ইউজার দের কারনে ছাড়লাম ফেইসবুক, আসলাম টুইটারে এইখানে ও দেখি তিন বিচিওয়ালা মানে হিজরা আর আবাল টুইটারে ভরে গেছে",,,,1.0927347937443E+018,https://twitter.com/hungrybird94/status/1092734793744297986
0,"জাতি বহুবচন।এখানে তাই তো পুরুষ, মহিলা, হিজরা ,ইত্যাদি।সর্বোপূরি জাতি বহুবচন।",,,,1.0923934349654E+018,https://twitter.com/AbirIsl42393200/status/1092393434965397504
1,@karanjohar সালা হিজরা । @iamsrk এর তুই বাল ও ফেলাতে পারবি না,,@karanjohar @iamsrk,,1.09236898543622E+018,https://twitter.com/Im_oo7_nayan/status/1092368985436217344
1,"ইতিহাস না পাতিহাস তা কইতে পারমুনা, তবে এইটুকু কইতে পারি ঐ হালায় হিজরা প্রতিবন্ধী।",,,,1.09157673024924E+018,https://twitter.com/MannanMondol5/status/1091576730249240576
1,"হিজরা বলল, আমাদের কি নারী মনে হয় না? আর নারী বলে, আমাদের ছেলেদের মত মনে হয় না?",,,,1.0915623453552E+018,https://twitter.com/mphr_amin/status/1091562345355198464
1,পশ্চিমবঙ্গের বুদ্ধিবেশ্যা জারজেরা কি জবাব দেবে?বাংলাদেশেও কারও ক্ষমতা নেই কোনো শিক্ষা প্রতিষ্ঠানে সরস্বতী পূজা বন্ধ করার। এই হিজরা বাঙালি দাবী করা অাবার বাঙাল ঘটির দ্বন্দ্বযুদ্ধ মারায়। অার বাংলাদেশের নির্যাতিত হিন্দুদের তামাশা করে।বোঝা মনে করে! http:// bangla.eenaduindia.com/States/North/M alda/MaldaCity/2017/02/01144923/Saraswati-puja-halted-in-Gourbanga-university.vpf?fbclid=IwAR1aP6KWNc4vTvby30roKA3DDpnHhXAyknCaCPe_3e6T-bnOJ1WUMywdyGw … pic.twitter.com/vEKOQTAGk9,,,,1.09131664093376E+018,https://twitter.com/JoyantaKarmoker/status/1091316640933761025
10,https:// youtu.be/zm0x8lJ4uAE পার্কে হিজরা হইতে সাবধান! https:// youtu.be/zm0x8lJ4uAE,,,,1.0909797100442E+018,https://twitter.com/MdShakibAlHasan/status/1090979710044196864
1,"যে কর্মসূচিতে হাসিনার শত বছরেও পতন হবে না !! সেই হিজরা কর্মসূচি গুলো বিএনপিরা কেন ঘোষনা দিয়ে জনগণকে ধোকা দিচ্ছে, আমার বুঝে আসে না।",,,,1.09061835877564E+018,https://twitter.com/habib68530818/status/1090618358775644162
1,সাতক্ষীরা হিজরা সম্প্রদায়ের পার্শ্বে শিল্পী ঐক্যজোটের সম্পাদক জি এম সৈকত https:// germanbangla24.com/%e0%a6%b8%e0%a 6%be%e0%a6%a4%e0%a6%95%e0%a7%8d%e0%a6%b7%e0%a7%80%e0%a6%b0%e0%a6%be-%e0%a6%b9%e0%a6%bf%e0%a6%9c%e0%a6%b0%e0%a6%be-%e0%a6%b8%e0%a6%ae%e0%a7%8d%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a6%a6%e0%a6%be/ … via @German Bangla News 24,,@German,,1.09047574723447E+018,https://twitter.com/GBC241/status/1090475747234467840
1,জি কেন আমিত আর হিজরা না,,,,1.09024708262205E+018,https://twitter.com/rubelkks/status/1090247082622050305
0,I liked a @YouTube video http:// youtu.be/h6Y35-S3YLo?a হিজরা ছোট বাচ্চাদের সাথে একি,,@YouTube,,1.09021022302395E+018,https://twitter.com/fitness_sharry/status/1090210223023947776
1,"এখন কিছু হিজরা ঢুকে গেছে,তাই মজা শেষ বস",,,,1.08962330433439E+018,https://twitter.com/UQkwWyhkd36n3UT/status/1089623304334393344
1,ধোনে জোর থাকলে রিয়াল মাগীর অভাব নেই চুদার জন্য আর যারা ইমোতে চুদে তারা সবাই হিজরা,,,,1.08954916298558E+018,https://twitter.com/MdrKhan9/status/1089549162985582592
1,ও কিন্তু হিজরা টাকা পয়সা দিবেন বুঝেশুনে দিয়েন,,,,1.08950781076383E+018,https://twitter.com/ZiaurRa57012074/status/1089507810763833350
1,১১মার্চ ডাকসু নির্বাচন।তো ঢাবি পড়ুয়া পরিচয় দাতা & ৭কলেজ & EveningBatch এর হিজরা গুলারে VP & GS হিসেবে দেখতে চাই। :-P :-P,,,,1.08841776157818E+018,https://twitter.com/Saedsunny/status/1088417761578180608
0,রেলে নিয়োগের ক্ষেত্রে দুর্নীতি বন্দ করতে হবে। টিকেট কালো বাজারি বন্দ করতে হবে। যাত্রী নিরাপত্তা দিতে হবে। হিজরা দের চাদাঁ বাজি বন্দ করতে হবে। https:// twitter.com/zapalak/status /1088145151653044224 …,,,,1.08815005793163E+018,https://twitter.com/Jakir2017Jakir/status/1088150057931628544
1,ভোট চোর নাকি চিন্তাবিদ হয়ে সংসদে না কি? হিজরা এমপি হয়ে চেতনা বিদেরা কচু গাছের সাথে ফাঁসি দেছ না কেরে?? https:// twitter.com/rtvonline/stat us/1088111942760259584 …,,,,1.08813013174952E+018,https://twitter.com/BholaWahid/status/1088130131749523456
1,এরা হিজরা,,,,1.08782305129782E+018,https://twitter.com/SADLIFE86466476/status/1087823051297820672
1,হিজরা,,,,1.08758002769539E+018,https://twitter.com/sultan__BD/status/1087580027695386624
0,ধরেন বাসের পেছনের দিকে জানালার পাশের সিটে কানে হেডফোন দিয়ে অনেক সুখ নিয়ে বসে আছেন। আপনার পাশের সিটেও কেউ নেই। তখন দুই ধরনের পাবলিক বাসে উঠলে আপনাকে ঘুমের ভান ধরে থাকতে হবে: ১। হিজরা : আপনি ভদ্র... https://www. facebook.com/story.php?stor y_fbid=2150607558296117&id=100000406804821 …,,,,1.08735772909677E+018,https://twitter.com/rahik_sumail/status/1087357729096773633
1,"মানুষের মধ্যে দুই দরনের হিজরা আছে। ১.যে পুরুষ মেয়েদের মতন সাজগুজ করে। ২.যে নারী পুরুষে মতন করে সাজগুজ করে। সহীহ বুখারী ৫৮৮৬। অনেক গুলো মেয়ে id follow back করছি, এই id গুলো অশীল ভিডিও retweet’s করে...আজ থেকে follow back করবো না।",,,,1.08722330956823E+018,https://twitter.com/mdjewel156/status/1087223309568229376
1,হিজরা,,,,1.08687449563633E+018,https://twitter.com/Delowar88762548/status/1086874495636332544
1,"ফের, কারাবন্দী বিএনপির কর্মীর স্ত্রী, তিন সন্তানের জননীকে গণধর্ষণ করলো আঃলীগ কর্মীরা! বৃহত্তর চট্টগ্রাম বা নোয়াখালীর জনগণ কি হিজরা হয়েগেছে? নারীবাদীরা কোথায়? https://www. thedailystar.net/bangla/%E0%A6% B6%E0%A7%80%E0%A6%B0%E0%A7%8D%E0%A6%B7-%E0%A6%96%E0%A6%AC%E0%A6%B0/%E0%A6%B8%E0%A7%81%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A6%9A%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A7%87%E0%A6%B6-%E0%A6%A8%E0%A6%BE-%E0%A6%95%E0%A6%BE%E0%A6%9F%E0%A6%A4%E0%A7%87%E0%A6%87-%E0%A6%A8%E0%A7%8B%E0%A7%9F%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80%E0%A6%A4%E0%A7%87-%E0%A6%AB%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%A3%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%B7%E0%A6%A3%E0%A7%87%E0%A6%B0-%E0%A6%85%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A7%8B%E0%A6%97-104668 … via @dailystarnews",,@dailystarnews,,1.08662141089257E+018,https://twitter.com/Fight4bd/status/1086621410892570624
1,বিজিবি কি গোয়া মারা দেয় বর্ডারে? দেশে কি সব হিজরা বাহিনী হয়ে গেলো? https:// twitter.com/Osman__R______ _/status/1086457855304118272 …,,,,1.08652876967282E+018,https://twitter.com/NadimRa55055734/status/1086528769672822785
1,পুরুষ মানুষের মধ্যে দুই দরনের হিজরা আছে.... একটা হল আল্লাহ নিজে করে দিছে? দ্বীয়তাট হল যারা পুরুষ হয়েও মেয়েদের মতন সাজগুজ করে,,,,1.08646824995551E+018,https://twitter.com/mdjewel156/status/1086468249955508225
1,"অযৌক্তিক কথা বলে লাভ নেই। আর, মনে হয় আপনি ভুলে গেছেন? Comments কে কার কাছে করছে ? আর হা এতো হিজরা হিজরা করেন কেন? মনে তো হয় আপনার বংশধর কেউ হিজরা ছিলেন। তাই হিজরা হিজরা করেন । So next time অযৌক্তিক হীন কখা বলা বন্ধ করুন ।!!!!",,,,1.08619465571106E+018,https://twitter.com/anikaos06/status/1086194655711059968
1,I added a video to a @YouTube playlist http:// youtu.be/EvpI4DjhZ88?a Common Gender - হিজরা বৈঠক,,@YouTube,,1.0861723844393E+018,https://twitter.com/anzamkhalek/status/1086172384439296002
1,"বাংলাদেশের জনগন এখন উন্নয়নমুখী। যে সরকার উন্নয়ন করবে তার সাথেই থাকবে। আর কেউ তো ফেরেশতা নয়, আর ফেরেশতা এনে নির্বাচন সম্ভব নয়। আর একটা কথা টুইটারে নিজের নাম ও ছবি ব্যবহার করে কথা বলতে আসেন। কোন ফেক হিজরা আইডির সাথে কথা বলতে ইচ্ছুক নই।",,,,1.08612467874413E+018,https://twitter.com/sagarrudvm/status/1086124678744133632
1,"শিশুবক্তা, অন্ধবক্তা, ল্যাংড়াবক্তা, প্রতিবন্ধীবক্তা, ২২ ইঞ্চিবক্তা, ডিজে বক্তা,হেলিকপ্টার বক্তা, বয়াতি বক্তা, মহিলা বক্তা, হিজরা বক্তা, নওমুসলিম বক্তা, অনলবর্ষী বক্তা, গরম বক্তা, নরম বক্তা সহ শতরকমের বক্তাদের... https://www. facebook.com/10001289295831 0/posts/604069353366158/ …",,,,1.08608290629496E+018,https://twitter.com/MOHAMMAD_ARIFEE/status/1086082906294956032
1,হিজরা নাকি,,,,1.08588596978024E+018,https://twitter.com/BdofficialLiton/status/1085885969780240385
0,"https:// ctvnews24.com/?p=26449&previ ew=true … সিটিভি নিউজ সৌরভ মাহমুদ হারুন বুড়িচং(কুমিল্লা)প্রতিনিধি: কুমিল্লা ক্যান্টনমেন্ট মার্কেট এলাকায় চলাচলকারী প্রায় সকলের কাছেই পরিচিত তৃতীয় লিংঙ্গের মানুষ ""নয়ন হিজরা ""। থাকেন কুমিল্লা... https:// ctvnews24.com/?p=26449&previ ew=true …",,,,1.0858555699222E+018,https://twitter.com/taposcomilla/status/1085855569922195456
0,হিজরা,,,,1.0858534676572E+018,https://twitter.com/erdogan_tamim/status/1085853467657199620
0,এমপি হতে চান ৮ হিজরা ! সংরক্ষিত আসনে ।। নতুন চমক:,,,,1.08581629383021E+018,https://twitter.com/maidurRubel/status/1085816293830213632
0,Common Gender - হিজরা বৈঠক: http:// youtu.be/EvpI4DjhZ88?a via @YouTube,,@YouTube,,1.08581367063701E+018,https://twitter.com/anzamkhalek/status/1085813670637010944
