"అబ్బ ఏమో ఉదయ్ కిరణ్ చావు కి కారణం, ఫాన్స్ చేత ఒక్క అగ్ర హీరో 'రాజశేఖర్' ని కొట్టించాడు !! పెద్ద తమ్ముడు కులం ,ఫాన్స్ మధ్యలో గొడవలు పెడ్తున్నాడు !! ఇంకో తమ్ముడు ముగ్గురు మంది అడపిల్లలు జీవితాలు నాశనం చేసాడు !! కొడుకు ఏమో పబ్లిక్ లో దౌర్జన్యం ,తాగి బుక్ అయ్యాడు !! #TFI Daridram pic.twitter.com/eYv5MUxqGE",1
చెప్పడం మామూలే కానీ ఏ అగ్రకులం వాళ్ళు ఎంత కష్టపడి పండించారో అనేది కూడా గమనించాలి,0
"కులం .. కులం ..నువు ఎమ్ చేస్తావ్..?? -అని అడిగితే సంఘాలను ఏర్పాటు చేస్తాను పరువు హత్యలకు తావిస్తాను ప్రేమ, పెళ్లి వరకు వెళ్ళకుండా చూసుకుంటాను అధికారం అగ్ర వర్ణాల చెప్పు చేతల్లో ఉండేలా చూస్తాను ఊళ్ళను తగలబెడతాను అన్నది అట....!!! మన కులాలు,మనల్ని తొక్కి అంధకారం లో పడేస్తున్నాయ్",0
"అగ్ర వర్ణాల లో కూడా పేద వారు ఉన్నారు, కాలే కడుపుతో బ్రతక లేక చావ లేక , మీరు అనుకుంటున్న గొప్ప కులం పేరు చెప్పు కొలేక బతుకు బండి లాగే వాళ్ళు ఉన్నారు, మీ స్నేహితుల్లో ఎవరు లేరా, వెతకండి దొరుకుతారు, సర్వే చేయండి",0
"అగ్ర ‌కులాల్లో ఆర్థికంగా వెనుక‌బ‌డిన వారికి 10 శాతం రిజ‌ర్వేష‌న్ కల్పించడం బానే ఉంది .. కానీ "" అగ్ర కులం "" అన్నమాటే కొంచం ఎబ్బెట్టుగా ఉంది నేను పెద్ద కులం , నేను చిన్న కులం అనుకోవడం/అనడం రెండూ మానసిక వ్యాధులే.",0
"కులవ్యవస్థ మీద ఆధారపడి రాజకీయాలు బతికేయాలంటే అగ్ర కులాలు, నిమ్న కులాలు అని అంటూనే ఇలాంటివి చేయాలన్నమాట. అసలు పేదవాడికి పేదరికం ఉంటుంది కానీ కులం ఉంటుందా? https:// twitter.com/GVLNRAO/status /1082250741123698690 …",0
"#పేరుకే_ అగ్రకులం తప్ప ఎన్నో ఏళ్లతరబడి నష్టపోయిన అన్ని కులాలకు అండగా నిలబడే #సాహసోపేత_నిర్ణయం తీసుకున్న, తీసుకోగల సత్తా,సామర్థ్యం ఉన్న ఒకే..ఒక్క పార్టీ.. #భారతీయ_జనతా_పార్టీ @BJP4Telangana @BJP4India @akulavijaya4bjp @mkr4bjp @YendalaLN @BJP4Kukatpally @Sagar4BJP @VishnuReddyBJP pic.twitter.com/E8b6U8Ciho",0
"పేరుకే అగ్రకులం తప్ప ఎన్నో ఏళ్లతరబడి నష్టపోయిన అని కులాలకు అండగా నిలబడే సాహసోపేత నిర్ణయం తీసుకున్నది, తీసుకోగల సత్తా,సామర్థ్యం ఉన్న ఒకేఒక్క పార్టీ @BJP4India #ThankYouPMSir #BJPForBeterIndia #SaafNiyatSahiVikas #SabkaSathSabkaVikas",0
"కాపుల గురించో ,నా గురించో మాట్లాడటం లేదు నేను సమాజంలో కుల మత భేదాలు చెరిపివేయడానికి ఉపయోగపడుతుంది అని అనుకుంటున్నా...అందుకే స్వాగతిస్తున్నా అగ్ర కులం , తక్కువ కులం అని కాకుండా డబ్బున్న వారు , లేని వారు అన్న విధంగా చీలిపోతుంది సమాజం....కుల వివక్ష కంటే ఇదే బెటర్",0
"అగ్ర ‌కులాల్లో ఆర్థికంగా వెనుక‌బ‌డిన వారికి 10 శాతం రిజ‌ర్వేష‌న్ కల్పించడం బానే ఉంది .. కానీ "" అగ్ర కులం "" అన్నమాటే కొంచం ఎబ్బెట్టుగా ఉంది నేను పెద్ద కులం , నేను చిన్న కులం అనుకోవడం/అనడం రెండూ మానసిక వ్యాధులే. #ఇచ్చంత్రాలు",0
నీరుకొండ -- 15 July 1987 లో ఎన్టీఆర్ అధికారాన్ని అడ్డు పెట్టుకుని ఒక అగ్రకులం దళితులను కిరాతకంగా ఊచకోత చేసిన ఊరు ... అటువంటి ప్రాంతంలో అదే ఎన్టీఆర్ విగ్రహం పెట్టడాన్ని ఈ రాష్ట్రంలో దళితులు బీసీలు ఎలా భావించాలి. pic.twitter.com/9zE0kqoKNy,0
"రావెల కిషోర్ TDP లో ఉన్నంత కాలం గుర్తుకు రాని ఆయన కులం , TDP ని వదిలి జనసేనలోకి వెళ్ళగానే ఆయన కులం గుర్తుకువచ్చిందా? ""మైల"" పొయ్యింది అని NTR విగ్రహానికి పాలాభిషేకం చేస్తారా? మీ ఈ అగ్ర కుల/వర్గ అహంకారం చూసేకదా ప్రజలు విసుగుచెంది పవన్కళ్యాణ్ గారిని కోరుకుంటున్నది. #TDPUntouchbility",1
@PawanKalyan కులం .. కులం ...నువు ఎమ్ చేస్తావ్ అని అడిగితే సంఘాలను ఏర్పాటు చేస్తాను పరువు హత్యలకు తావిస్తాను అధికారం అగ్ర వర్ణాల చెప్పు చేతల్లో ఉండేలా చూస్తాను ఊళ్ళను తగలబెడతాను అన్నది అంట. అటువంటి కులం గోడలను ఎలా కులగొట్టలో చెప్పే మంచి ప్రయత్నం చేశారు పుల్లారావు గారు.,0
"ప్రతి కులం కూడా ప్రత్యేక కార్పొరేషన్ అడుగుతున్నారు, అగ్రకులంలో వారు కూడా పేరుకే అగ్ర కులం కానీ ఆర్థికంగా చాలా ఇబ్బందులు పడుతున్నారు, అందుకే మీ కష్టాలను అర్థం చేసుకొని మీకు అండగా ఉండదుకు కృషి చేస్తాను - రాజోలు లో శ్రీ @PawanKalyan గారు. #JanaSenaPorataYatra",0
"@KTRTRS మన దేశంలోపాలకుడు కావటానికి కావల్సిన అర్హతలు అగ్రకులం ,అక్రమ సంపాదన, భూకబ్జాలు, కుల,మత చిచ్చు, హత్యలు, మానభంగాలు, ప్రభుత్వ పన్నుల ఎగవేత... @ncbn @PawanKalyan @UttamTPCC",1
"మన దేశంలోపాలకుడు కావటానికి కావల్సిన అర్హతలు అగ్రకులం ,అక్రమ సంపాదన, భూకబ్జాలు, కుల,మత చిచ్చు, హత్యలు, మానభంగాలు, ప్రభుత్వ పన్నుల ఎగవేత...",1
కులం .. కులం ...నువు ఎమ్ చేస్తావ్ అని అడిగితే సంఘాలను ఏర్పాటు చేస్తాను పరువు హత్యలకు తావిస్తాను అధికారం అగ్ర వర్ణాల చెప్పు చేతల్లో ఉండేలా చూస్తాను ఊళ్ళను తగలబెడతాను అన్నది అంట. అటువంటి కులం గోడలను ఎలా కులగొట్టలో చెప్పే మంచి ప్రయత్నం చేశారు పుల్లారావు గారు.,0
"కుల పిచ్చి అగ్ర కులాలకే ఉందనుకుంటే పొరపాటే. ప్రతీ కులం వాడికి తన కంటే తక్కువ కులం వాడంటే లోకువ, ఎక్కువ కులం వాడంటే అసూయ. కుల వ్యవస్థ పోవాలంటే ముందు మారాల్సింది కింద కులాల వాళ్లు.",0
@IamJagguBhai నమస్కారం సార్ ##కమ్మ కార్పొరేషన్ గురించి మేము చేస్తున్న ప్రయత్నంలో భాగంగా మీ మద్దతు కొరకు వేడుకుంటున్నాము సార్! ##అగ్రకులం అని పేరు మోస్తున్న కమ్మ కులంలో కొందరు మాత్రమే ఉన్నత స్థాయిలో ఉన్నారు. #పేద కమ్మ కులస్తులు చాలామంది ప్రభుత్వం అవకాశాలు పొందలేకపొతున్నారు. tq sir,0
ఇది తెలుగుదేశమా కాదు ఇది కమ్మ దేశం 3% జనాభా 40% పదవులు సామాజిక న్యాయమా?? కుల న్యాయమా?? అగ్రకులం అనే అహంకారంతో గిరిజనులకి తెలివి తేటలు ఉండవు అని దళితులుగా పుట్టాలి ఎవరు కోరుకుంటారు అని బిసి లు న్యాయమూర్తులుగా పనికి... https://www. facebook.com/manojdotcom/po sts/2110167212334828 …,1
ఇమే పేరు కౌసల్య రెడ్డి పేరుకు అగ్రకులం కానీ చేసేది భిక్షాటన ఇద్దరు కొడుకులకు ఒక కొడుకు చనిపోయాడు... ఒంకో కొడుకు బట్టేబాజ్...పాపం మెడికల్ షాప్ లో మెడిసిన్ కోసం ఎవరు తిప్పిస్తారని ఎదురుచూస్తుంది ఆమె బాధని... https://www. facebook.com/nagesh.aadhri. 5/posts/2196698697273842 …,0
మేము అగ్రకుల కులం వాళ్ళుము అన్ని ఎక్కడ గరంగా చెప్పుకోవడం లేదు పేరుకు అగ్రకులం అన్ని మా మేడలో వేసిరు మిగతా అన్ని మీకు రిజరేక్షన్ పని అవుతుంది గా ఇక్క ఏమైనా కావాలా...,1
ఉచతంగా విద్యా వైద్యం వ్యవసాయ రుణం 200000 వరకు మాఫీ. అగ్రకులం లోని పేదలకు విద్యా వైద్యం 500000 వరకు ఉచితంగా ఇవ్వండి అగ్ర కులాల వ్యవసాయ దా రుడికి వడ్డీ లేని రుణం 300000 వరకు ఇవ్వండి .అగ్రకులాల పేద పిల్లలకు విదేశం లో చదువు కోవాలను కునే వారికి ఆర్థిక సాయం.,0
"అగ్రకులం కాదు ఇద్దరూ, ఇప్పుడు కుల సంఘాలు ఏమంటాయో https://www. thenewsminute.com/article/attack ed-father-marrying-dalit-man-madhavi-battles-life-hyd-hospital-88637 …",0
"విమలక్క,గద్దర్,కంచె ఐలిగాడు,కమ్యూనిస్టు కుక్కలు ప్రతిపక్ష నాయకులు,ఇప్పుడు వీళ్లని పరామర్శింషడానికి పోతార పోరా,పోతారు కావచ్చు కానీ వాళ్ళ కులం ఏంటో తెలుసుకుని వాళ్ళు ఒకవేళ యస్.సి.యస్.టి అయితేనె పరామర్శ కు పోతారు ఒకవేళ వాళ్ళు అగ్ర కులాల వారైతే అసలు పట్టించుకోరు.చెత్త నా కొడుకులు",1
"ఇద్దరు ఒక గుడికి వెళ్లారు ... ఒకడు అగ్రకులం కాబట్టి గుడిలోకి రావటానికి అనుమతించారు , ఒకడు దళితుడు కాబట్టి అనుమతించలేదు ఇకముందు అనుమతిస్తారో లేదో కూడా తెలీదు .... మరి ఆ దళితుడు ఎప్పుడు గుడికి వెళ్ళేది ??",0
"ఏమిచ్చింది రా మనకు ఈ అగ్రకులం అనే ఒక మార్కు!!? మన ఈ అహంకారమే కులాల మధ్య గొడవలకు కారణం అవుతుంది. మనలో మార్పు రానంతవరకూ రిజర్వేషన్లు ఉంటాయ్. మనకేమైనా extra అవయవాలు ఉంటాయారా?? కొట్టుకోడానికి, తిట్టుకోడానికి, చెప్పుకోడానికి తప్ప దేనికి పనికొస్తుంది ఈ పేద్ద పేద్ద అగ్రకులం !!?",0
"ఏమిచ్చింది రా మనకు ఈ అగ్రకులం అనే ఒక మార్కు!!? మన ఈ అహంకారమే కులాల మధ్య గొడవలకు కారణం అవుతుంది. మనలో మార్పు రానంతవరకూ రిజర్వేషన్లు ఉంటాయ్. మనకేమైనా extra అవయవాలు ఉంటాయారా?? కొట్టుకోడానికి, తిట్టుకోడానికి, చెప్పుకోడానికి తప్ప దేనికి పనికొస్తుంది ఈ పేద్ద పేద్ద అగ్రకులం !!?",0
"కులం - నా అభిప్రాయం మనుష్యులను, మానవ సంబంధాలను నిట్టనిలువునా చీలుస్తున్న ఈ కులాల గురించి కులజాడ్యం గురించి ఎలా మొదలుపెట్టాలి ? ఎక్కడనుంచి మొదలుపెట్టాలి? మన భారతీయుల నరనరాల్లో జీర్ణించుకుపోయింది కులం మన జీవనవిధానమైపోయింది కులం అగ్ర కులం తక్కువ కులం మేమే గొప్ప మాదే గొప్ప",0
"అగ్రకులం అమ్మాయి, పెళ్లి చేసుకోవాలి... http:// youtu.be/qEeze9SXXwE?a",0
"I added a video to a @YouTube playlist http:// youtu.be/qEeze9SXXwE?a అగ్రకులం అమ్మాయి, పెళ్లి",0
"I liked a @YouTube video http:// youtu.be/mfLr_WXvj6Y?a దళితుడు , అగ్రకులం అమ్మాయి,",0
"అదేంటో గాని అందంగా లేని, డబ్బు లేని అగ్ర కులం అమ్మాయిని దిగువ కులం అబ్బాయి ప్రేమించినట్లు ఎక్కడ వినలేదు, చూడలేదు..",1
"తెలంగాణ లో ఒక దళిత కుర్రాడు అగ్రకులం అమ్మాయిని పెళ్లి చేసుకుంటేనే చంపేస్తారు, అలాంటిది 3 ఎకరాలు భూమి, cm పదివి, kg నుంచి pg చదువు దొర ఇస్తారు అంటే ఎలా నమ్మారో. దళితలు ఎదిగితే దొరలు దగ్గర, మీడియా వ్యాపారుల వద్ద ఊడిగం చేసేది ఎవరు. దొరలుకు బంగారు తెలంగాణ, దళితులకు బానిస తెలంగాణ.",1
"నిండు ప్రాణం కంటె గొప్పదా రా ని కులం ...??? మనిషి వ్యక్తిత్వాన్ని ప్రేమించు,కులాలను కాదు. ని విజయాన్ని చూసి గర్వపడు,నువు పుట్టిన అగ్ర కులం చూసి కాదు. మన పూర్వికులు చేసిన వృత్తుల్ని బట్టి కులాలు ఏర్పడ్డాయి తప్ప,నువు ఏదో ఘనకార్యం చేసేసావ్ అని కాదు. #Fuck_Caste_System",0
"నిండు ప్రాణం కంటె గొప్పదా రా ని కులం ...??? మనిషి వ్యక్తిత్వాన్ని ప్రేమించు,కులాలను కాదు. ని విజయాన్ని చూసి గర్వపడు,నువు పుట్టిన అగ్ర కులం చూసి కాదు. మన పూర్వికులు చేసిన వృత్తుల్ని బట్టి కులాలు ఏర్పడ్డాయి తప్ప,నువు ఏదో ఘనకార్యం చేసేసావ్ అని కాదు. #RIPpranay #DalithArmy pic.twitter.com/BuksWTtXmi – bei Bhel Township",0
అనే ధీమాగా వుంటాడు.ఒక సారి ఆలోచిస్తే ఈ రిజర్వేషన్లు వుండటం వలన కూడా మనషి మనషి మద్య కుల విభేదాలు చాటుతోంది. రాబోయే రోజుల్లో అగ్ర కులం రిజర్వేషన్లు జాబితాలోకి రావచ్చు.,0
"ప్రేమకు కులం అడ్డుగాదు మరి ఉద్యోగాలకి దేనికిరా , కుల రిజర్వేషన్లు అంటూ అగ్రకులం వారిని పక్కనపెడితే కులాలు పోతున్నాయా , కులాలు కోరుకునేది వాటిద్వారా ప్రభుత్వంనుండి లబ్దిపొందటానికే , మిగతా వాళ్ళు... https://www. facebook.com/story.php?stor y_fbid=10213741113014551&id=1007634290 …",0
"నిండు ప్రాణం కంటె గొప్పదా రా ని కులం ...??? మనిషి వ్యక్తిత్వాన్ని ప్రేమించు,కులాలను కాదు. ని విజయాన్ని చూసి గర్వపడు,నువు పుట్టిన అగ్ర కులం చూసి కాదు. మన పూర్వికులు చేసిన వృత్తుల్ని బట్టి కులాలు ఏర్పడ్డాయి తప్ప,నువు ఏదో ఘనకార్యం చేసేసావ్ అని కాదు. #Fuck_Caste_System",0
"దళితుడు అనే పదంతో పాటు, వేరే కులం వాడు అనొచ్చు కానీ, అగ్రకులం అంటేనే ఆ దౌర్భాగ్యపు వ్యవస్థను మనం అంగీకరించినట్టవుతుంది. క్రమంగా కులవ్యవస్థే పోవాలి, కుల రిజర్వేషన్లూ పోవాలి.",0
"దళితుడు, అగ్రకులం వాడు - ఇటువంటి పదాలు అంతరాలు అలాగే ఉండేలా దోహదం చేస్తాయి. ముందు భాష మారాలి.",0
కులం తాలూకు అజ్ఞానానికి అసువులు బాసిన ఓ బహుజనుడా నీది నిమ్న కులమా! కూతురు కంటే కులానికే విలువనిచ్చి కన్న కూతురి కలల్ని చిదిమేసిన ఓ హంతకుడా నీది అగ్ర కులమా! ఇంతటి సంఘటన చూసి స్పందించని మనది ఒక సమాజమా! ఎప్పుడొస్తుంది ఇక మార్పు! ఎప్పుడు కలుగుతుంది కనువిప్ప #bahujanasena @PawanKalyan pic.twitter.com/rRQXkKinqH,1
ప్రకాశం జిల్లా కందుకూరు నియోజకవర్గగం వలేటివారిపాలెం మండలం నేకునామపురం లో SC పిల్లలను మా గ్రామంలో పాఠశాలకు రావద్దు అని విధ్యార్దులను బయటకు పంపి పాఠశాలకు పాఠశాలకుతాళాలు వేస్తున్న అగ్రకులం కమ్మ సామాజికవర్గం ఆపై H.M.పై ధౌర్జన్యం,1
"ఏ అర్హతా లేకపోయినా #అగ్రకులం ఐతే చాలు ముఖ్యమంత్రి ఐపోవచ్చు. ఏ అర్హతా లేకపోయినా - అగ్రకులం ఐతే చాలు, సినిమా హీరో ఐపోవచ్చు (( కోట్ల మంది దళితులున్నా అగ్రహీరో వక్కరూ లేరు)) ఏ అర్హతా లేకపోయినా - అగ్రకులం ఐతే చాలు... https://www. facebook.com/manojdotcom/po sts/2068280413190175 …",1
"నమస్తే సార్..మాది ఖమ్మం జిల్లా ,పాలేరు నయెాజకవర్గం..కూసుమంచిమండలం, దేవుని తండ గిరిజనులము. ఇక్కడ అగ్రకులం గల ఒక అతను గిరిజనుల ఎసైన్ మెంటు భూమిని అక్రమించుకోని,గిరిజనులపై దాడీ చేసి, దానికి తోడు అధికారులు అయిన MRO,VRO ఎకరానికి 45000లంచం తీసుకోని అతని పేరు మీద పట్టాపుస్తకము ఇచ్చారు.",0
"నమస్తే సార్..మాది ఖమ్మం జిల్లా ,పాలేరు నయెాజకవర్గం..కూసుమంచిమండలం, దేవుని తండ గిరిజనులము. ఇక్కడ అగ్రకులం గల ఒక అతను గిరిజనుల ఎసైన్ మెంటు భూమిని అక్రమించుకోని,గిరిజనులపై దాడీ చేసి, దానికి తోడు అధికారులు అయిన MRO,VRO ఎకరానికి 45000లంచం తీసుకోని అతని పేరు మీద పట్టాపుస్తకము ఇచ్చారు.",0
నా చెల్లిది అగ్రకులం అయితే ఈపాటికి వరాల పంట పండేది.. ఏంచేద్దాం మా గోల్డ్ కన్నా వాళ్ళ సిల్వర్ కే ఎక్కువ విలువుంది... జై భీమ్ తో మీ. పీక కిరణ్ మాల మహానాడు జయశంకర్ భూపాలపల్లి జిల్లా యువత అధ్యక్షుడు pic.twitter.com/qXKq5MTu42,1
"అబ్బా!!! అసలు ఈ కుల పిచ్చి ఏంటో , అలా చెప్పు కుంటూ పొతే , రిజర్వువేశాను అనేది , అగ్రకులం వాళ్ల కి కాదు ,",0
కులం పేరు చెప్పుకుని దళిత కాబట్టి ఇంకా ఎన్ని రోజులు రా అడివి పంది. అగ్ర కులాలు వాళ్ళు మీ అమ్మని దెంగినిర ఎమ్. దేవుడు నీ దూషిస్తే ఏ కులం వాడు అయన సరే సంకనాకి పోతాడు.. దీనికి అగ్ర కులాలు వారు మినహాయింపు కాదు.. ఎందుకు రా పిచ్చి సన్నాసి chaduvukunnav..,1
అన్ని మతాల దేవుళ్ళ గురించి నోటీకి ఏమొస్తే అది మాట్లాడటం..ఈ మధ్య బాగా ఎక్కువైంది. ఎవరి నమ్మకాలు వాళ్ళవి..ఇక అగ్ర కుల అహంకారానికి మతం రంగు పూయకూడదు..ఎందుకంటే డబ్బు ఏ కులం వాడినైనా పశువులా మారుస్తుంది,0
@Pvsindhu1 ఒక సిల్వర్ మెడల్ రాగానే 3 కోట్లు డబ్బులు + govt job #రాహుల్ వెంకట్ వెయిట్ లిఫ్టింగ్లో గోల్డ్ మెడల్ తెస్తే సన్మానం తోనే సరిపెట్టేసిన ఆంధ్ర ప్రభుత్వం . ఏం కారణం???? పివి సింధు అగ్రకులం . రాహుల్ దళితుడని చిన్న చూపు హ!! @PasagadaPRASHAD @SrinuIndian1 @vijayaputru pic.twitter.com/UlLPQmXOu9,1
"@trspartyonline @KTRTRS @trsharish @BJP4India తెలంగాణ కాంగ్రెస్ అంటే,రెడ్డీల అడ్డాగా మారింది తప్ప,ప్రజాస్వామ్యంలో రాజకీయ పార్టీగా లేదు. ప్రస్తుతం తెలంగాణ కాంగ్రెస్ లో అగ్ర నాయకత్వం అంతా రెడ్డి సామజిక వర్గానికి చెందిన వారే.ఇక్కడ కులం గురించి కాదు,కాంగ్రెస్ పార్టీ పరిస్థితి గురించి https:// twitter.com/INCTelangana/s tatus/1010380967398146048 …",1
అహంకారం డబ్బుతో వస్తది.. అగ్రకులం అనే భావనతో వస్తది.. అధికారంతో వస్తది... విజయంతో కూడ వస్తది. ఐతే .. అహంకారం అంటేనే డేంజర్ పై వాటిలో పెద్ద డేంజర్ ఏదీ ?? ఎందుకు ??,0
"అగ్రకులం , నిమ్నకులం అనేవి లోకంలో ఉన్నాయి... ఇప్పుడు క్రైస్తవ్యంలోనికి, సంఘంలోనికి రావడం చాలా ప్రమాదకరం...",0
సర్ మీరు ఇస్తున్న ఎకరాకు నాలుగు వేలు మూడు ఎకరాల కన్న తక్కువ ఉన్న వారికి ఇవ్వండి..reservation కింద జాబ్ పొందిన వారికి కూడా ఇవ్వకండి. మాది పేరుకే అగ్రకులం జాబ్ లేదు సెంటు భూమిలేదు. అయిన టాలెంట్ ఉన్నొడికి reservation అవసరం లేదు @KTRTRS,1
"ఏ పోరాటం లో అయినా నిమ్న జాతులు ఒక పక్క, హిందువులలో అగ్రకులం వారు మరొక పక్క వున్నప్పుడు,పోలీస్ బలగం ఎప్పుడు కూడా హిందు నియంతృత్వ మెజారిటీ తో జతకడుతుంది.ఎందుకు అంటే అటు పోలీస్ లో కానీ ఇటు న్యాయవ్యవస్థ లో కానీ నిమ్నజాతులకు అసలు స్థానం లేకపోవటమే. https:// twitter.com/ncbn/status/98 8655178394910720 …",1
"ఆయన మనం రోజూ మాట్లాడుకునే అగ్రకులం చెందిన వారు అయితే కాదు... ఆయన మాట తీరు వల్ల కూడా ఆయన కులం అర్థం అవుతుంది. జ్ఞానంలో ఉచ్ఛస్థితి వారిది. అయితే ఆయన,నేను ఇద్దరం పాలితులం,బాధితులం రెండూ కాదు.కానీ వేరు వేరు మతాల వాళ్ళం... ఇది ఎప్పటికీ మారుతుందో...ఎప్పటికి మనిషిని మనిషిలా చూస్తారో...",0
"అవును మీ కమ్మ బావలు, రెడ్లు బామర్ధి లు అంత ధనవంతులు కాకపోవచ్చు నీకు బిర్యానిలు బీర్లు ఇవ్వడానికి. బాగా ధనం ఉండి, అగ్రకులం అయితే మంచి పార్టీ లేకపోతే తోకాపార్టీ.. ఇదేనా నీ దళిత వాదం. ఇదేనా నీ అంబేద్కహార్ వాదం కత్తి బాబు..",1
మీ జగన్ ది కూడా అగ్రకులం కత్తి బాబు. నువ్వు కూర్చొనే మీడియాది కుడా అగ్రకులమే,1
ఎందుకో ఏమొ ఇన్ని సంవత్సరాల నుండి చూస్తున్నా ఒక్క అగ్ర కులం వ్యక్తి ఈ జెండలు కట్టడం చూడలేదు పి.జిలు PHD లు చేసినా సరె ఈ నిమ్న కులాల వాల్లె ఈ జెండాలు కట్టుడుకాడ ఎందుకుంటారో ఏమో? https://www. facebook.com/PThirupathiJai bheem/posts/930487037118704 …,1
మాస్టారు! కులం పేరుతో మీరు రాజకీయం చేస్తున్నారుగా?కులరహిత సమాజం అంటారు. కులం ప్రాతిపదికన రిజర్వేషన్లు కావాలంటారు. అగ్ర కులాలలో అందరూ ధనికులేనా,1
అన్న గారు నేను చాలా గరీబ్.కానీ నేను అగ్రకులం లో పుట్టిన కాబట్టి మన ప్రభుత్వం అమలు చేస్తున్న సంక్షేమ కార్యక్రమాలు అందడం లేదు. నాకు ఇళ్ళు లేదు.ఉపాధి కోసం ఏమైనా సహాయం చేయగలరు. మీ అభిమాని @KTRTRS,0
